N_sim,segsID,transition,trans_no,avg_time,SE_time,avg_edge.length,avg_Nchanges
69,19,no_armature->armature,24,37.687790483790195,0.08056630957575374,1564.1561459289856,6
69,19,no_armature->armature,25,37.9297017230212,0.07835908734380426,1636.6089002950114,6
69,19,no_armature->armature,26,38.17633424063894,0.08151959512637846,1677.6328564376242,6
69,19,no_armature->armature,27,38.38323744550915,0.08132922052882505,1704.1805759501158,6
69,19,no_armature->armature,28,38.63139725357541,0.07988014841250998,1801.4804419410125,6
69,20,no_armature->armature,29,38.8543060228312,0.07447160108803412,1893.1712262890508,23
69,20,no_armature->armature,30,39.05415589872023,0.06906517459662562,1960.7429019441552,23
69,20,no_armature->armature,31,39.26976668453606,0.06250185038976509,2088.624277867497,23
69,20,no_armature->armature,32,39.446506871974,0.05610139869928518,2189.9579342783477,23
69,20,no_armature->armature,33,39.592122292170856,0.051737072665667024,2233.386644168712,23
69,20,no_armature->armature,34,39.72872976335574,0.051335406662048284,2247.8628807988334,23
69,20,no_armature->armature,35,39.84663415648008,0.04962042132395611,2262.339117428955,23
69,20,no_armature->armature,36,39.976548322517715,0.04774259826210242,2284.053472374137,23
69,20,no_armature->armature,37,40.0812778901898,0.04318127473413875,2305.7678273193196,23
69,20,no_armature->armature,38,40.189735048948,0.03727476392580327,2320.244063949441,23
69,20,no_armature->armature,39,40.284185925818605,0.03479821591214952,2327.4821822645017,23
69,20,no_armature->armature,40,40.3658564557852,0.03398429708072955,2327.4821822645017,23
69,20,no_armature->armature,41,40.45892451142297,0.031157436698431896,2327.4821822645017,23
69,20,no_armature->armature,42,40.53555210955232,0.028327653124673,2327.4821822645017,23
69,20,no_armature->armature,43,40.621543447988806,0.026784072078218042,2327.4821822645017,23
69,20,no_armature->armature,44,40.68433428980442,0.026249806199960316,2327.4821822645017,23
69,20,no_armature->armature,45,40.75567812740186,0.023112258626842887,2327.4821822645017,23
69,20,no_armature->armature,46,40.80448576677182,0.02173885552975711,2327.4821822645017,23
69,20,no_armature->armature,47,40.86271399428823,0.019899638579350804,2327.4821822645017,23
69,20,no_armature->armature,48,40.91215684178163,0.017405740178631512,2327.4821822645017,23
69,20,no_armature->armature,49,40.9460966241892,0.015259515986945313,2327.4821822645017,23
69,20,no_armature->armature,50,40.979422386180936,0.012247667764297246,2327.4821822645017,23
69,20,no_armature->armature,51,41.00383281025642,0.011301247078737748,2327.4821822645017,23
70,8,no_armature->armature,1,6.542442992183597,0.5553392181907337,25.88261748288724,1
70,10,no_armature->armature,2,16.353215421083128,0.5555041209665039,88.24834125037125,1
70,11,no_armature->armature,3,20.257562229329857,0.4199655404496444,132.93022530844203,1
70,12,no_armature->armature,4,23.11149191223092,0.3423977134072682,189.83108545405986,1
70,14,no_armature->armature,5,25.23614378474153,0.3446084562398753,252.14597284531575,1
70,15,no_armature->armature,6,26.997786769151304,0.30151066951287003,317.0139654324603,5
70,15,no_armature->armature,7,28.456187921953607,0.2490749093689515,377.9670922562238,5
70,15,no_armature->armature,8,29.716744125700533,0.23368031909451675,447.6742656866042,5
70,15,no_armature->armature,9,30.73604607828888,0.21563633465557705,517.4760478018509,5
70,15,no_armature->armature,10,31.6725597909397,0.20852318877459283,596.991488006535,5
70,16,no_armature->armature,11,32.37127790254219,0.1848127037081834,654.75550314967,2
70,16,no_armature->armature,12,33.003138922435404,0.16589435508047126,710.0309788957985,2
70,17,no_armature->armature,13,33.67618281597548,0.14845137552518187,763.5534020875866,3
70,17,no_armature->armature,14,34.18670708094629,0.13815953763856825,843.4299288278809,3
70,17,no_armature->armature,15,34.62328979633515,0.12577732048775894,906.3778060503865,3
70,18,no_armature->armature,16,34.98599301680362,0.13027933607438827,962.1412170692328,5
70,18,no_armature->armature,17,35.421083633328976,0.12315647948954671,1043.527396883829,5
70,18,no_armature->armature,18,35.796348391825475,0.11633255990513748,1132.4525687481785,5
70,18,no_armature->armature,19,36.168731163551925,0.10756613309790987,1174.7806225102322,5
70,18,no_armature->armature,20,36.46261813414696,0.10456663382885531,1238.0711712137245,5
70,19,no_armature->armature,21,36.83252959198881,0.1004984290690845,1333.0556804384094,7
70,19,no_armature->armature,22,37.119615750265226,0.09429415237243635,1382.9646173344063,7
70,19,no_armature->armature,23,37.396796343772856,0.09082727909723282,1455.441228772238,7
70,19,no_armature->armature,24,37.687790483790195,0.08056630957575374,1564.1561459289856,7
70,19,no_armature->armature,25,37.9297017230212,0.07835908734380426,1636.6089002950114,7
70,19,no_armature->armature,26,38.17633424063894,0.08151959512637846,1677.6328564376242,7
70,19,no_armature->armature,27,38.38323744550915,0.08132922052882505,1704.1805759501158,7
70,20,no_armature->armature,28,38.63139725357541,0.07988014841250998,1801.4804419410125,21
70,20,no_armature->armature,29,38.8543060228312,0.07447160108803412,1893.1712262890508,21
70,20,no_armature->armature,30,39.05415589872023,0.06906517459662562,1960.7429019441552,21
70,20,no_armature->armature,31,39.26976668453606,0.06250185038976509,2088.624277867497,21
70,20,no_armature->armature,32,39.446506871974,0.05610139869928518,2189.9579342783477,21
70,20,no_armature->armature,33,39.592122292170856,0.051737072665667024,2233.386644168712,21
70,20,no_armature->armature,34,39.72872976335574,0.051335406662048284,2247.8628807988334,21
70,20,no_armature->armature,35,39.84663415648008,0.04962042132395611,2262.339117428955,21
70,20,no_armature->armature,36,39.976548322517715,0.04774259826210242,2284.053472374137,21
70,20,no_armature->armature,37,40.0812778901898,0.04318127473413875,2305.7678273193196,21
70,20,no_armature->armature,38,40.189735048948,0.03727476392580327,2320.244063949441,21
70,20,no_armature->armature,39,40.284185925818605,0.03479821591214952,2327.4821822645017,21
70,20,no_armature->armature,40,40.3658564557852,0.03398429708072955,2327.4821822645017,21
70,20,no_armature->armature,41,40.45892451142297,0.031157436698431896,2327.4821822645017,21
70,20,no_armature->armature,42,40.53555210955232,0.028327653124673,2327.4821822645017,21
70,20,no_armature->armature,43,40.621543447988806,0.026784072078218042,2327.4821822645017,21
70,20,no_armature->armature,44,40.68433428980442,0.026249806199960316,2327.4821822645017,21
70,20,no_armature->armature,45,40.75567812740186,0.023112258626842887,2327.4821822645017,21
70,20,no_armature->armature,46,40.80448576677182,0.02173885552975711,2327.4821822645017,21
70,20,no_armature->armature,47,40.86271399428823,0.019899638579350804,2327.4821822645017,21
70,20,no_armature->armature,48,40.91215684178163,0.017405740178631512,2327.4821822645017,21
71,2,no_armature->armature,1,6.542442992183597,0.5553392181907337,25.88261748288724,1
71,3,no_armature->armature,2,16.353215421083128,0.5555041209665039,88.24834125037125,1
71,4,no_armature->armature,3,20.257562229329857,0.4199655404496444,132.93022530844203,1
71,10,no_armature->armature,4,23.11149191223092,0.3423977134072682,189.83108545405986,2
71,10,no_armature->armature,5,25.23614378474153,0.3446084562398753,252.14597284531575,2
71,12,no_armature->armature,6,26.997786769151304,0.30151066951287003,317.0139654324603,1
71,14,no_armature->armature,7,28.456187921953607,0.2490749093689515,377.9670922562238,2
71,14,no_armature->armature,8,29.716744125700533,0.23368031909451675,447.6742656866042,2
71,15,no_armature->armature,9,30.73604607828888,0.21563633465557705,517.4760478018509,1
71,16,no_armature->armature,10,31.6725597909397,0.20852318877459283,596.991488006535,1
71,17,no_armature->armature,11,32.37127790254219,0.1848127037081834,654.75550314967,5
71,17,no_armature->armature,12,33.003138922435404,0.16589435508047126,710.0309788957985,5
71,17,no_armature->armature,13,33.67618281597548,0.14845137552518187,763.5534020875866,5
71,17,no_armature->armature,14,34.18670708094629,0.13815953763856825,843.4299288278809,5
71,17,no_armature->armature,15,34.62328979633515,0.12577732048775894,906.3778060503865,5
71,18,no_armature->armature,16,34.98599301680362,0.13027933607438827,962.1412170692328,5
71,18,no_armature->armature,17,35.421083633328976,0.12315647948954671,1043.527396883829,5
71,18,no_armature->armature,18,35.796348391825475,0.11633255990513748,1132.4525687481785,5
71,18,no_armature->armature,19,36.168731163551925,0.10756613309790987,1174.7806225102322,5
71,18,no_armature->armature,20,36.46261813414696,0.10456663382885531,1238.0711712137245,5
71,19,no_armature->armature,21,36.83252959198881,0.1004984290690845,1333.0556804384094,9
71,19,no_armature->armature,22,37.119615750265226,0.09429415237243635,1382.9646173344063,9
71,19,no_armature->armature,23,37.396796343772856,0.09082727909723282,1455.441228772238,9
71,19,no_armature->armature,24,37.687790483790195,0.08056630957575374,1564.1561459289856,9
71,19,no_armature->armature,25,37.9297017230212,0.07835908734380426,1636.6089002950114,9
71,19,no_armature->armature,26,38.17633424063894,0.08151959512637846,1677.6328564376242,9
71,19,no_armature->armature,27,38.38323744550915,0.08132922052882505,1704.1805759501158,9
71,19,no_armature->armature,28,38.63139725357541,0.07988014841250998,1801.4804419410125,9
71,19,no_armature->armature,29,38.8543060228312,0.07447160108803412,1893.1712262890508,9
71,20,no_armature->armature,30,39.05415589872023,0.06906517459662562,1960.7429019441552,28
71,20,no_armature->armature,31,39.26976668453606,0.06250185038976509,2088.624277867497,28
71,20,no_armature->armature,32,39.446506871974,0.05610139869928518,2189.9579342783477,28
71,20,no_armature->armature,33,39.592122292170856,0.051737072665667024,2233.386644168712,28
71,20,no_armature->armature,34,39.72872976335574,0.051335406662048284,2247.8628807988334,28
71,20,no_armature->armature,35,39.84663415648008,0.04962042132395611,2262.339117428955,28
71,20,no_armature->armature,36,39.976548322517715,0.04774259826210242,2284.053472374137,28
71,20,no_armature->armature,37,40.0812778901898,0.04318127473413875,2305.7678273193196,28
71,20,no_armature->armature,38,40.189735048948,0.03727476392580327,2320.244063949441,28
71,20,no_armature->armature,39,40.284185925818605,0.03479821591214952,2327.4821822645017,28
71,20,no_armature->armature,40,40.3658564557852,0.03398429708072955,2327.4821822645017,28
71,20,no_armature->armature,41,40.45892451142297,0.031157436698431896,2327.4821822645017,28
71,20,no_armature->armature,42,40.53555210955232,0.028327653124673,2327.4821822645017,28
71,20,no_armature->armature,43,40.621543447988806,0.026784072078218042,2327.4821822645017,28
71,20,no_armature->armature,44,40.68433428980442,0.026249806199960316,2327.4821822645017,28
71,20,no_armature->armature,45,40.75567812740186,0.023112258626842887,2327.4821822645017,28
71,20,no_armature->armature,46,40.80448576677182,0.02173885552975711,2327.4821822645017,28
71,20,no_armature->armature,47,40.86271399428823,0.019899638579350804,2327.4821822645017,28
71,20,no_armature->armature,48,40.91215684178163,0.017405740178631512,2327.4821822645017,28
71,20,no_armature->armature,49,40.9460966241892,0.015259515986945313,2327.4821822645017,28
71,20,no_armature->armature,50,40.979422386180936,0.012247667764297246,2327.4821822645017,28
71,20,no_armature->armature,51,41.00383281025642,0.011301247078737748,2327.4821822645017,28
71,20,no_armature->armature,52,41.025474496032494,0.011569680636074275,2327.4821822645017,28
71,20,no_armature->armature,53,41.02501906707136,0.01207569609387091,2327.4821822645017,28
71,20,no_armature->armature,54,41.04954466397127,0.010752675336801264,2327.4821822645017,28
71,20,no_armature->armature,55,41.06104050904322,0.010942719729654148,2327.4821822645017,28
71,20,no_armature->armature,56,41.067367076818435,0.014240110335788102,2327.4821822645017,28
71,20,no_armature->armature,57,41.08706254614524,0.012059646220868706,2327.4821822645017,28
72,2,no_armature->armature,1,6.542442992183597,0.5553392181907337,25.88261748288724,1
72,9,no_armature->armature,2,16.353215421083128,0.5555041209665039,88.24834125037125,1
72,10,no_armature->armature,3,20.257562229329857,0.4199655404496444,132.93022530844203,2
72,10,no_armature->armature,4,23.11149191223092,0.3423977134072682,189.83108545405986,2
72,12,no_armature->armature,5,25.23614378474153,0.3446084562398753,252.14597284531575,2
72,12,no_armature->armature,6,26.997786769151304,0.30151066951287003,317.0139654324603,2
72,13,no_armature->armature,7,28.456187921953607,0.2490749093689515,377.9670922562238,1
72,14,no_armature->armature,8,29.716744125700533,0.23368031909451675,447.6742656866042,1
72,15,no_armature->armature,9,30.73604607828888,0.21563633465557705,517.4760478018509,2
72,15,no_armature->armature,10,31.6725597909397,0.20852318877459283,596.991488006535,2
72,16,no_armature->armature,11,32.37127790254219,0.1848127037081834,654.75550314967,1
72,17,no_armature->armature,12,33.003138922435404,0.16589435508047126,710.0309788957985,6
72,17,no_armature->armature,13,33.67618281597548,0.14845137552518187,763.5534020875866,6
72,17,no_armature->armature,14,34.18670708094629,0.13815953763856825,843.4299288278809,6
72,17,no_armature->armature,15,34.62328979633515,0.12577732048775894,906.3778060503865,6
72,17,no_armature->armature,16,34.98599301680362,0.13027933607438827,962.1412170692328,6
72,17,no_armature->armature,17,35.421083633328976,0.12315647948954671,1043.527396883829,6
